id,customer,ordered_at,store_id,subtotal,tax_paid,order_total
840516d3-cfdf-4941-9523-edd09912f564,3214ecac-53f7-40cf-9a96-2a83bf4f5ab9,2017-03-20T16:03:00,08d44615-06d3-4086-a5d7-21395a1d975e,500,20,520
51f3489f-893f-4626-a1e5-abd88f69afea,a6d24507-ea3a-46e1-b4a8-e717c6b5efbf,2017-03-20T08:19:00,08d44615-06d3-4086-a5d7-21395a1d975e,500,20,520
b7489251-51b7-4ebe-a897-a93a113cef33,c374c75b-ba77-45fb-8cd3-b630ca7cc96a,2017-03-20T07:00:00,08d44615-06d3-4086-a5d7-21395a1d975e,700,28,728
5e9339b9-ddfa-4ebc-81e7-cee37a0d3691,8b5f9c63-6a33-4a2e-86d7-0263bad7543e,2017-03-20T08:49:00,08d44615-06d3-4086-a5d7-21395a1d975e,400,16,416
72f28058-ad93-4730-a8c8-2d514a8de175,1c97097d-6713-4885-a302-c973b6b3d92b,2017-03-20T07:59:00,08d44615-06d3-4086-a5d7-21395a1d975e,600,24,624
78a03b25-ef6b-4a3d-996f-c4ed1aae80da,bb797384-6363-4ab9-8621-e65a2a509d84,2017-03-20T14:53:00,08d44615-06d3-4086-a5d7-21395a1d975e,1400,56,1456
8cfd8af2-7171-453a-b889-77cc7f5c113f,9b36f924-b3ce-47b3-8b08-8914366011ed,2017-03-20T15:58:00,08d44615-06d3-4086-a5d7-21395a1d975e,600,24,624
1f83eb64-039a-4c88-96a7-0eefaf057a43,d622f701-ab2f-4b23-acb8-bf7c60012a46,2017-03-20T13:47:00,08d44615-06d3-4086-a5d7-21395a1d975e,1100,44,1144
ec269a43-bad0-4a07-a3c1-321c373baa1e,67f6d9e3-c81d-47d8-90fe-ff870ab37adc,2017-03-20T15:14:00,08d44615-06d3-4086-a5d7-21395a1d975e,1800,72,1872
41dd727a-973d-4b02-b5ea-08cd8abf42f6,1fcfab31-175b-409e-994f-5893e26eddde,2017-03-20T12:59:00,08d44615-06d3-4086-a5d7-21395a1d975e,600,24,624
566f6554-9fcb-4cc8-8945-e1be82e9f5c0,3f7dd936-f0df-40ca-8319-374e52564570,2017-03-20T08:00:00,08d44615-06d3-4086-a5d7-21395a1d975e,700,28,728
589cb21b-5eca-4fd5-ae66-12a916b622da,90d33872-f520-477f-83b9-756b685cef7c,2017-03-20T19:23:00,08d44615-06d3-4086-a5d7-21395a1d975e,1700,68,1768
723f225a-a5bc-4b6f-81ae-a6a89f83ac8b,51a042a7-e728-4c4b-9e8f-93075ae7d452,2017-03-20T07:24:00,08d44615-06d3-4086-a5d7-21395a1d975e,600,24,624
c2077e97-6091-48ac-8d6d-b7f0ff37ccfe,f2da8590-be4b-4b3c-b462-f4738260074f,2017-03-20T08:40:00,08d44615-06d3-4086-a5d7-21395a1d975e,500,20,520
aee02b7b-c503-4ca6-a822-240703011f2e,24a30018-6958-440a-be62-86df265cbcf7,2017-03-20T14:35:00,08d44615-06d3-4086-a5d7-21395a1d975e,500,20,520
62689f60-b3e4-4bf4-a829-92ae451dc10e,77f5c07c-f01f-4395-9810-f548dcb6a023,2017-03-20T08:34:00,08d44615-06d3-4086-a5d7-21395a1d975e,600,24,624
aedfca16-4500-4162-8498-64f7b9ac9659,86f24461-f46c-49b4-81ea-e2b0eecb3b4b,2017-03-20T08:31:00,08d44615-06d3-4086-a5d7-21395a1d975e,500,20,520
fea9e145-3774-4de8-beff-b36964283908,325146b1-4340-4557-b062-fa4a455d6311,2017-03-20T15:22:00,08d44615-06d3-4086-a5d7-21395a1d975e,1700,68,1768
8f4fc6ec-a51e-4e0b-8844-4e124937473d,4446257c-f171-493e-b83f-9513e6df9414,2017-03-20T12:23:00,08d44615-06d3-4086-a5d7-21395a1d975e,600,24,624
a8cc33c3-2bf8-4c18-b6b5-7840f8d70a27,d7832b98-a7eb-42ab-bbe8-78c744688d33,2017-03-20T08:14:00,08d44615-06d3-4086-a5d7-21395a1d975e,400,16,416
8a76e903-7c8d-4277-99ae-b83f570aa9f6,0a5bf9b5-caad-44e7-8436-f7a432830d9a,2017-03-20T08:37:00,08d44615-06d3-4086-a5d7-21395a1d975e,700,28,728
74badf39-e997-498a-ba1a-04e91c810ebf,44a043bd-b9ca-4ee2-b02b-0677c9416ebe,2017-03-20T12:12:00,08d44615-06d3-4086-a5d7-21395a1d975e,3000,120,3120
14f8a272-0f98-4258-b30e-7742c2eb95bc,b9c6399d-7791-4526-884c-9add00d9dbde,2017-03-20T07:41:00,08d44615-06d3-4086-a5d7-21395a1d975e,600,24,624
5c64294c-5bc8-4178-9014-a70f09bef321,5f04714f-9033-4aa3-bf7e-a11c0e99516e,2017-03-20T07:07:00,08d44615-06d3-4086-a5d7-21395a1d975e,600,24,624
c559bbdd-a25f-404e-9d49-0b1d676fd8be,e78eff20-c579-4439-8845-a11338894c3d,2017-03-20T16:22:00,08d44615-06d3-4086-a5d7-21395a1d975e,700,28,728
b230bf46-08a6-42a4-893d-93ff730462e3,2d8eb70e-540b-4736-b3cb-5fc678088992,2017-03-20T14:31:00,08d44615-06d3-4086-a5d7-21395a1d975e,600,24,624
78b15e47-4136-4e79-9c52-00bb4f44deae,efb007b1-6098-4603-91b5-e51954f1b1bf,2017-03-20T14:28:00,08d44615-06d3-4086-a5d7-21395a1d975e,1000,40,1040
26e233bf-9811-4394-961b-7b13aad8f159,abcccbed-1607-4591-86bd-21062c8bcda0,2017-03-20T08:07:00,08d44615-06d3-4086-a5d7-21395a1d975e,500,20,520
cbaa97f8-e4de-449c-92e7-28b433523688,6850734b-eb47-4420-ac8d-5e900a28b07a,2017-03-20T08:33:00,08d44615-06d3-4086-a5d7-21395a1d975e,600,24,624
a29fb2eb-6c0b-418e-b031-6def304f711e,614cc623-7e62-4c82-8882-e8c961dc1c7b,2017-03-20T11:43:00,08d44615-06d3-4086-a5d7-21395a1d975e,600,24,624
6126f964-b26a-4231-9639-da3bb5200793,122040e8-dac2-4766-900a-1e948cf57526,2017-03-20T14:46:00,08d44615-06d3-4086-a5d7-21395a1d975e,600,24,624
c5681d52-b595-4230-82b6-c8072c0562c9,705a02bb-0198-4964-a75e-a7ef8193e27f,2017-03-20T07:05:00,08d44615-06d3-4086-a5d7-21395a1d975e,600,24,624
51a8a460-ae97-4ee2-9e0d-e28e0f2cc803,5e048eb0-d341-4c0d-b41a-d4af277b283b,2017-03-20T08:09:00,08d44615-06d3-4086-a5d7-21395a1d975e,600,24,624
b1d53a89-d192-42d1-b434-4fa0b487baec,6c95651a-8118-4025-8c53-2e07872d0661,2017-03-20T13:45:00,08d44615-06d3-4086-a5d7-21395a1d975e,4800,192,4992
b7ab5a10-bf7d-4985-9ae0-ce13bf3e584b,c5766e7d-faeb-4b18-93c8-5d0a7f67ea47,2017-03-20T07:27:00,08d44615-06d3-4086-a5d7-21395a1d975e,400,16,416
098568a6-116c-4a2d-a9d3-ee4183fcfcff,270fa833-33f8-4a31-9708-d23d47f4d58f,2017-03-20T12:32:00,08d44615-06d3-4086-a5d7-21395a1d975e,0,0,0
cad70e4d-f04b-4dd0-99b9-92122c07a7d4,d6704da8-a86e-45d4-be8b-acd973fe9a59,2017-03-20T07:25:00,08d44615-06d3-4086-a5d7-21395a1d975e,600,24,624
95295253-2734-425a-a807-e9e643df5980,a57c5d56-6e2f-4a52-975c-688d7c4bebbb,2017-03-20T08:33:00,08d44615-06d3-4086-a5d7-21395a1d975e,600,24,624
ec99284f-c4dd-4188-a448-860c3d801054,56533295-b17d-4cbf-8386-86f50bb195b2,2017-03-20T17:35:00,08d44615-06d3-4086-a5d7-21395a1d975e,2000,80,2080
2942fb2f-bcca-47f9-ae4a-508f67ef3c37,67e40f18-5132-49dc-91a9-993b19f5ebb5,2017-03-20T07:58:00,08d44615-06d3-4086-a5d7-21395a1d975e,2900,115,3015
7432a369-1ef3-4af7-82d9-b4a6162c90d8,f18d4ab4-11f9-4625-b40b-8fbaa1b00944,2017-03-20T07:32:00,08d44615-06d3-4086-a5d7-21395a1d975e,500,20,520
ffcd924a-fc5f-4481-9d3f-4682f4e205a0,d17deec2-4743-4fda-b53d-a0cb7ebaa91e,2017-03-20T07:53:00,08d44615-06d3-4086-a5d7-21395a1d975e,600,24,624
77e46d87-60ae-44c7-be3f-4f0e69855449,73f0b8c1-cf2e-4c39-8ced-ff4e4befebde,2017-03-20T08:26:00,08d44615-06d3-4086-a5d7-21395a1d975e,600,24,624
6f4659e4-9fea-47f0-addb-7293f15441ec,5ea97dd9-5dad-488f-9e71-52c4499fa243,2017-03-20T07:29:00,08d44615-06d3-4086-a5d7-21395a1d975e,400,16,416
4c587556-712c-48e3-a32b-f6925dd94ff5,3c7b6e22-74a5-4202-9d44-b091ce65d5f3,2017-03-20T08:20:00,08d44615-06d3-4086-a5d7-21395a1d975e,700,28,728
abda0dcb-9e9b-400a-98df-44ce3a7da9df,13c11922-91be-4055-86ba-883000aea94b,2017-03-20T11:28:00,08d44615-06d3-4086-a5d7-21395a1d975e,3200,128,3328
aa6e15c9-e35e-4e61-98ac-89690852d438,5052e35f-a558-4f62-a6a4-72716c22c03f,2017-03-20T13:06:00,08d44615-06d3-4086-a5d7-21395a1d975e,700,28,728
b831caed-66b8-4622-a5bb-463766cbe291,4f7e0e9f-ffb5-4721-b04a-9e056605b45b,2017-03-20T08:17:00,08d44615-06d3-4086-a5d7-21395a1d975e,400,16,416
1d7e85f7-ac8d-454c-87e4-b61085d9974a,be93fad8-571d-4b93-84e9-24208aaa2e23,2017-03-20T08:01:00,08d44615-06d3-4086-a5d7-21395a1d975e,700,28,728
0d6da0e0-7504-4e6e-a1bb-45e16a5415fe,799d6f62-2e38-4f0e-845e-56fc11d30584,2017-03-20T16:43:00,08d44615-06d3-4086-a5d7-21395a1d975e,1700,68,1768
e57d4911-aa0e-4e04-8f0f-123e1b67532d,de089162-e488-408c-a07c-07d63c222660,2017-03-20T17:30:00,08d44615-06d3-4086-a5d7-21395a1d975e,2300,92,2392
d3e28450-9834-46fc-a6e6-3a5e2d3e97a9,2e836424-a9de-4fab-9b2f-fc61c840d83c,2017-03-20T13:45:00,08d44615-06d3-4086-a5d7-21395a1d975e,400,16,416
0222a3f0-0e77-4225-a75d-708ac24efb3e,7e5bd559-4d7b-4a1c-bf94-8a9ffe57a284,2017-03-20T13:27:00,08d44615-06d3-4086-a5d7-21395a1d975e,3800,152,3952
35b20991-ef86-45c6-9543-31646269f91f,c07b91c8-0185-4c35-9d23-bbb01c08bdd7,2017-03-20T17:41:00,08d44615-06d3-4086-a5d7-21395a1d975e,500,20,520
c6534048-f9f9-4233-ba84-dfaada3dfa6e,dbafe507-fda2-48b3-ac00-a14c080210a2,2017-03-21T07:21:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,400,24,424
8d5d00d5-d768-45c6-aff0-94fa106ad2e4,96c8937f-d99c-4515-acec-db24d07768f9,2017-03-21T15:01:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,2200,131,2331
9e73e88b-80ae-442f-8a77-844e7c713e5a,dd3b89f6-3929-46fc-91cb-d62cee594688,2017-03-21T07:17:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,600,36,636
be9d99ef-2ed5-46a5-8a23-86cd835db41d,2974c094-0dc6-425f-b094-4b5976cf2690,2017-03-21T15:25:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,1800,108,1908
c62edb5c-3bae-4bfb-9ac8-67062e423d9b,61cbd24c-afa5-48ce-909f-0e26fc659a2b,2017-03-21T17:16:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,1800,108,1908
4c40d1be-7b18-4804-ada9-8db0b02ac2eb,86ce3575-e8b9-4671-8e18-49c8cd145b8e,2017-03-21T12:37:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,1900,113,2013
38b33895-24dc-43c4-8d34-ed6efb19459a,026f0a0c-400a-4482-a51f-c8bd57fb07df,2017-03-21T14:47:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,1900,113,2013
6e9b120c-722e-4564-98d9-6018b869ed60,7c76af9c-d5fd-460e-82d9-5a7b2a4a118b,2017-03-21T07:45:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,600,36,636
ca1ba373-4fdb-465f-aca6-1444c6623c3f,197ce683-0876-41d9-b9b1-c95541abcff9,2017-03-21T07:22:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,500,30,530
9e298d1f-2e45-4da4-9b87-820521c25f90,ac22e00c-bce7-4bcb-b15c-bd247a90d81f,2017-03-21T07:51:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,500,30,530
57f675eb-f814-4ccc-b036-b54ec7fc0c3c,7cedcb3d-a9d5-455c-834e-cea7b2ec2d7a,2017-03-21T16:29:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,700,42,742
b425a3e1-f2b8-444e-b82d-592f998c36f2,478cbaf5-21f9-444a-b6ee-145c902181b7,2017-03-21T07:00:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,700,42,742
ae302408-21a7-4eaf-b8ad-39508e0af16b,eb99027a-ca0c-4014-b2fb-8a43c1d57039,2017-03-21T17:42:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,600,36,636
0180dbc0-cb40-4fdf-88e6-b0033d589734,b9b25607-9aa6-407b-a217-ca3a6ac85ee0,2017-03-21T07:49:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,700,42,742
9520fbb8-a406-459b-b406-92a83920b5df,d1747387-f31d-48d2-822b-699d6eb93a2b,2017-03-21T08:27:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,700,42,742
81f6e360-3103-4b76-8122-6f4a22740858,a40cca2b-cb31-42ad-8158-39b67128d0e4,2017-03-21T07:35:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,400,24,424
c88b8ff1-9927-4f68-87ae-b2b34f65cb12,6fb49b2f-4596-4be6-add0-f39f914cbd7f,2017-03-21T07:17:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,400,24,424
e1fb657a-06ff-4139-9833-a77505a02785,90831ddd-286f-4f2d-9c72-bfd03c07460c,2017-03-21T14:03:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,400,24,424
3d43f0ca-b85b-492c-8046-ec92a1a2e35f,cabd53d2-5c55-415e-adc8-60b331666f52,2017-03-21T14:01:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,700,42,742
fd1a9088-f416-4806-93f1-eb141d668dbf,ca15efb7-c4fa-42f4-8445-ab1d8c7193cd,2017-03-21T07:43:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,500,30,530
7d78102c-92cb-4c6b-9aa5-904a326b2114,b0d4d79d-25cc-4383-88ed-1fc342166ccf,2017-03-21T07:25:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,400,24,424
4c0e38f0-9893-456e-9757-a58cf3b57b84,9f1db337-fe9e-4df0-bd1b-b416b7664ed4,2017-03-21T13:39:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,500,30,530
3c4c6866-85ec-46ba-86aa-287b69f30a47,c9c36c88-ddcd-455e-9513-346a0ef806ce,2017-03-21T08:18:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,500,30,530
5aa93cd2-f9bf-4297-940a-ce6af7eb3021,6f268812-0b7b-43a3-b56e-39aaf71a5dba,2017-03-21T15:36:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,0,0,0
bf708f17-03c6-412d-8081-1acd7b728e5c,3d03656b-09e3-4786-a347-4f45e4218db9,2017-03-21T12:07:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,600,36,636
c12f9812-59de-46c8-90c4-ee137ba3ea57,63bce23c-0cb9-411c-a850-b485879524d4,2017-03-21T19:40:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,600,36,636
9f99eeb5-cf7d-4c9f-9a8f-c9c80884fd29,85c4a5a4-0973-4654-b01f-3e92e0dd34ad,2017-03-21T19:08:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,1700,102,1802
26a18822-24ae-4ee8-8535-10ea7623ae4c,e3afd136-901c-4557-ad38-9721b1da3d6d,2017-03-21T07:20:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,600,36,636
125b06ca-de65-4ec4-9194-0288b0ec597d,fd560bc8-60b7-4dbf-93e1-6eba6934f599,2017-03-21T08:25:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,700,42,742
a7c900c0-3d04-4823-829f-24c70afe001f,af2fd8aa-5acd-46a5-aae3-052f4047d18e,2017-03-21T18:40:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,1500,89,1589
70bb3d93-2fb8-480e-9500-e09dd1af9297,5c54563c-08d1-4c59-89c8-3d8062494da8,2017-03-21T12:40:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,500,30,530
ed1c59e9-70cb-4699-8c32-dc0a43939781,9c1547b6-05dc-4534-a60f-c75d32b243f3,2017-03-21T15:08:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,600,36,636
3f31d513-9360-47b2-abb9-5d2ee3c53bc2,7ddb6348-6ba6-4304-87da-af57df7e7142,2017-03-21T08:18:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,500,30,530
37f003ea-2bb6-4964-86a4-00a00b50baeb,d31f8df7-9a83-4960-aad8-90369ca41ea8,2017-03-21T18:58:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,1800,108,1908
ec7a8a89-5a56-44e7-aa96-dd481c1bd835,aa812892-c9b9-4cca-92fd-aec44eb7a36a,2017-03-21T09:00:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,1700,102,1802
983bc17b-bf9c-44b7-ae0c-c524911df07d,e2fdd593-6e2b-44b9-900f-4ce6059f0e7d,2017-03-21T11:30:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,2100,126,2226
d463d608-c8f5-4fb2-857a-091533be6c7a,ab7dbeec-fce2-4391-ae75-05274a0e7e75,2017-03-21T12:57:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,600,36,636
b9561e21-7603-4e66-a58d-314f5a9399d1,d7093e25-a54d-4730-8fcf-0258e220b078,2017-03-21T15:08:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,600,36,636
7fa3c382-0a53-4ac2-a366-b19db0e59c1e,8e7f1295-5c2a-4607-bb18-4c1fd2d56fca,2017-03-21T15:24:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,500,30,530
342d053f-eb47-487e-a26e-832a37e31de6,14cf5ae6-46f6-4727-8b31-099c771e67e7,2017-03-21T07:40:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,400,24,424
04670a92-5cd3-4dfd-931b-d88a3f96142f,9f0be1ee-2d27-495e-b63e-6ef23b4f8f40,2017-03-21T07:59:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,500,30,530
0ffe4e14-6df0-405c-be9e-bf120418861d,a2cb78ed-abfd-4cdc-a7ec-e9ae8a6a2012,2017-03-21T17:41:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,1800,108,1908
3a26f885-9008-48a6-9cd5-26c94c5e0c3b,b028022d-60ff-416a-9106-f3e73dac72d2,2017-03-21T08:48:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,700,42,742
5792c53e-92de-41f9-aeac-46deb6fae234,b58a31d5-cb47-47eb-9e5b-d414a5727702,2017-03-21T19:02:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,500,30,530
33266844-5070-4f2a-9927-ce3d1cbbe01c,c2880288-0982-493a-b7b5-17646d453dff,2017-03-21T14:34:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,1700,102,1802
9aa5df65-1e45-46c7-8d89-2a66800cfec9,2bdd6e84-57ff-4ebb-b409-ea2727d69d90,2017-03-21T11:35:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,3200,192,3392
ee90cf8b-d804-4ddc-88fd-3847af413f85,dd7021b7-00fa-43cb-a061-6f601d08380d,2017-03-21T08:12:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,600,36,636
4137927c-8c9c-4955-84bc-df1f6e254b82,6085b552-3570-43fb-a923-8516d54b002e,2017-03-21T13:54:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,1500,89,1589
afda7f27-1f0c-43b8-b8d9-341a241da82d,a3e448f8-9619-48cd-9461-0bd639e665b5,2017-03-21T15:43:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,1300,78,1378
c92a84a4-4a15-4656-bb03-1d244e3dba66,0551e79c-9e23-4566-8ae7-f3f82d3108f1,2017-03-21T11:09:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,0,0,0
a34b0fa4-b483-425f-b8e3-8f92b34d7c21,c25a2130-6ace-4d90-abd6-fc6f20e33ee6,2017-03-21T17:38:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,1600,96,1696
de6e1eef-3cbd-4950-b810-41a4b1b2b724,5b178c66-06b4-4f42-be97-403c2584fb92,2017-03-21T11:25:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,2900,174,3074
1d7c9886-c451-4d9f-8eab-18e8b43836b7,13735417-429d-44da-a3ca-31d912820071,2017-03-21T10:15:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,3400,204,3604
4be28af3-59e5-4d80-b867-1761587b2ba2,56add541-dabb-4a72-94ed-7f95f35950c1,2017-03-21T16:24:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,500,30,530
b74ae0c4-ae14-4dd5-afff-d27a0c044314,ed0eaab6-7120-4997-a4cd-a2e3f2175075,2017-03-21T17:49:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,1200,72,1272
04084f20-6428-4a2e-9787-12f1f8a93942,3dd5e6a2-b23b-4ee5-b866-34d2e0a1cd88,2017-03-21T07:50:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,600,36,636
32b08114-d4b5-492b-902e-62322189c8c2,e0ba2ea8-9a1d-455b-9fe1-012fc04d4d70,2017-03-21T14:14:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,2200,131,2331
863b2c77-a1ad-4278-82f9-3a81a57b2461,ba5a24af-98a0-4a81-b137-09d559da2203,2017-03-21T15:11:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,1700,102,1802
53fcfb6f-ed18-4292-b631-a92976f5c2d3,16949c9a-bdf5-492f-b15a-eeaf4776c3c4,2017-03-21T07:00:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,1100,65,1165
31762503-746f-4f34-b587-f677571094c9,c93c6590-67d9-4158-aa3c-56b31e7fa654,2017-03-21T07:44:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,500,30,530
564a0db9-4f8b-4646-a8e4-29e7d21b91f6,db0d9043-952a-495e-8608-815fdef24bb9,2017-03-21T08:17:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,500,30,530
0c7bbcde-f0b0-4ad2-bff4-2a563b0bd98b,b57e8de6-9ffe-4318-8d96-ed66f6f29452,2017-03-21T08:27:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,600,36,636
b0c785b0-fec1-4e97-800e-9e1b91be9560,d36bbfbf-0266-4561-8c5b-d21b30838687,2017-03-21T15:11:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,1700,102,1802
d1117804-87f2-44f6-8b29-0b8e49fec087,2746ee85-dff5-4b27-bd8c-0dd53ef15d34,2017-03-21T15:23:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,700,42,742
a07b3208-7ff1-4a97-b9cf-3779da986e01,29a9dfd0-5ff8-4fdb-a3d5-d7a3928e5f00,2017-03-21T07:41:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,600,36,636
e06a63c0-54af-445c-aa7d-1a5a3952b3ed,d4f7af33-91a7-48c4-b10c-e7a4e2ea34b3,2017-03-21T13:54:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,1900,113,2013
dc17b875-bd2f-4c73-b2d6-0069ecfa2e6c,906c6b58-de58-429c-a0d3-93e8d1f52ed7,2017-03-21T08:06:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,600,36,636
644bf178-5152-436f-91f2-34914d19822b,cec6d6a6-2407-495a-92fb-218b3471cf04,2017-03-21T08:17:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,600,36,636
3737e3ea-c66a-4bed-9791-ea262f81ce9a,dcfbe751-f532-4901-9574-56e490212f8d,2017-03-21T09:51:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,1000,60,1060
3afedf03-1b72-4462-956b-0cb71adf166e,dacf3f99-3805-4ac8-8ca0-aea33a8990cc,2017-03-21T07:50:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,600,36,636
4a3b8b56-88e4-4c53-a5d5-ec667754ed76,ee77f7ea-85a5-4ebc-8211-362592fb73d9,2017-03-21T08:46:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,400,24,424
4ae4c7d4-5fa5-4034-bfd3-7dcb845ff4ea,eb8a5b36-47a8-47ca-9c1b-6417cf79f4b2,2017-03-21T07:17:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,600,36,636
f760b478-16b4-40ae-bba3-a854bc549ea2,46291282-0fec-40a8-8f50-db82ef8d0a90,2017-03-21T10:19:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,0,0,0
da5b06ba-ae81-4af3-9ef7-c7fa9fc6e358,475c69a6-64f8-45fb-8c26-f1c925241cca,2017-03-21T11:28:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,3000,179,3179
4099336f-2945-4776-ba69-94f6f83f797b,e597bc1c-8600-41b6-91f7-feb18c204a18,2017-03-21T17:42:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,1800,108,1908
daeda906-7eaa-4648-83e8-9c77fa4b59ad,ea93b4b7-6b4a-4487-b94f-42782e39a58c,2017-03-21T08:10:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,400,24,424
f613ed74-e453-42c0-9cf9-0f9fcdc4882f,4e5104ea-01b8-46a6-8cc2-9a177103fe10,2017-03-21T16:02:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,1800,108,1908
3b3b5982-689e-4f5d-986f-645d6e304a22,d76fc881-6116-44fe-9f9c-49e3e57fa4f2,2017-03-21T11:38:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,700,42,742
5e5198d8-94fb-4327-8cf9-7cc1802bba1b,6b8e3943-c77c-44b4-a70e-8ecec60c1a8c,2017-03-21T11:53:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,1200,72,1272
ac5f1fe5-c7b4-4110-b0be-d10cbfe789b7,e29e0465-7008-4a41-b3d7-5b6ac2267a59,2017-03-21T14:19:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,2100,126,2226
96d94b86-5afb-4fac-840b-eeebccd6cc20,b2cbc2f1-5462-46eb-a98f-2fee52e15d34,2017-03-21T13:42:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,1900,113,2013
327ad0b2-ff8b-41cc-9895-e216972896cf,81bb4458-d176-4510-bdd8-6202cbfc0c22,2017-03-21T08:13:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,600,36,636
c9e29fcc-72a1-4741-ab06-e2b44319fd16,29363256-c79d-4e90-9bef-3e8948482706,2017-03-21T16:02:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,2800,168,2968
